date,securities_code,securities_name,close,open,high,low,trade_volumn
2020-11-20,711622,伍豐永豐9C購01,----,----,----,----,0
2020-11-20,711623,旺矽永豐01購01,0.96,0.82,1.04,0.82,47
2020-11-20,711624,優群永豐9C購01,----,----,----,----,0
2020-11-20,711625,M31國票9C購02,----,----,----,----,0
2020-11-20,711626,凡甲兆豐9C購01,----,----,----,----,0
2020-11-20,711627,M31統一01購01,0.46,0.49,0.56,0.46,7
2020-11-20,711628,伍豐統一01購01,0.30,0.30,0.30,0.30,1
2020-11-20,711629,智擎統一02購01,0.17,0.18,0.18,0.17,2
2020-11-20,711630,穩懋統一9C購06,1.58,1.58,1.58,1.58,1
2020-11-20,711631,譜瑞統一02購02,0.65,0.70,0.72,0.65,4
2020-11-20,711632,M31凱基9C購01,----,----,----,----,0
2020-11-20,711633,力旺凱基01購01,----,----,----,----,0
2020-11-20,711634,宏捷科凱基01購01,2.06,1.98,2.06,1.93,6
2020-11-20,711635,聖暉凱基9C購01,----,----,----,----,0
2020-11-20,711636,網家凱基02購01,----,----,----,----,0
2020-11-20,711637,碩禾台新9C購02,----,----,----,----,0
2020-11-20,711638,M31元大9C購01,0.71,0.80,0.80,0.71,3
2020-11-20,711639,元太元大9C購01,0.83,0.83,0.83,0.83,1
2020-11-20,711640,元太元大9C購02,----,----,----,----,0
2020-11-20,711641,鈊象元大9C購07,----,----,----,----,0
2020-11-20,711642,M31凱基01購01,1.01,1.00,1.07,0.93,30
2020-11-20,711643,台半凱基9C購01,----,----,----,----,0
2020-11-20,711644,智擎凱基9C購01,----,----,----,----,0
2020-11-20,711645,優群凱基01購01,0.61,0.57,0.61,0.57,3
2020-11-20,711646,鈊象凱基9C購03,0.80,0.80,0.80,0.80,1
2020-11-20,711647,鈊象凱基9C購04,----,----,----,----,0
2020-11-20,711648,智擎國泰02購01,0.28,0.28,0.28,0.28,2
2020-11-20,711649,聚積群益9C購01,----,----,----,----,0
2020-11-20,711650,鈊象群益9C購02,----,----,----,----,0
2020-11-20,711651,新普富邦01購01,----,----,----,----,0
2020-11-20,711652,穩懋富邦01購02,0.92,0.92,0.92,0.87,17
2020-11-20,711653,精測第一9C購01,----,----,----,----,0
2020-11-20,711654,元太中信06購01,1.05,0.97,1.06,0.97,11
2020-11-20,711655,中美晶永豐9C購01,----,----,----,----,0
2020-11-20,711656,合晶永豐9C購01,----,----,----,----,0
2020-11-20,711657,晶焱永豐9C購01,----,----,----,----,0
2020-11-20,711658,環球晶永豐9C購02,0.45,0.45,0.45,0.45,1
2020-11-20,711659,穩懋永豐9C購01,----,----,----,----,0
2020-11-20,711660,鈊象永豐9C購02,----,----,----,----,0
2020-11-20,711661,鈺太永豐9C購01,0.46,0.46,0.46,0.46,1
2020-11-20,711662,信昌電國票01購01,0.73,0.69,0.90,0.65,10
2020-11-20,711663,網家國票01購01,----,----,----,----,0
2020-11-20,711664,聯亞國票01購01,----,----,----,----,0
2020-11-20,711665,穩懋國票01購02,----,----,----,----,0
2020-11-20,711666,鈊象國票01購01,1.19,0.99,1.25,0.99,6
2020-11-20,711667,鈊象兆豐01購01,0.92,0.82,0.96,0.82,8
2020-11-20,711668,力旺元富9C購01,----,----,----,----,0
2020-11-20,711669,碩禾元富03購01,----,----,----,----,0
2020-11-20,711670,精測元富9C購01,----,----,----,----,0
2020-11-20,711671,大江統一01購01,----,----,----,----,0
2020-11-20,711672,邦特統一01購01,----,----,----,----,0
2020-11-20,711673,信驊統一02購01,----,----,----,----,0
2020-11-20,711674,原相統一01購03,0.55,0.54,0.55,0.54,2
2020-11-20,711675,智擎統一01購01,----,----,----,----,0
2020-11-20,711676,緯軟統一01購01,----,----,----,----,0
2020-11-20,711677,璟德統一02購01,1.07,1.03,1.11,1.03,6
2020-11-20,711678,穩懋統一01購03,1.85,1.85,1.85,1.79,7
2020-11-20,711679,元太麥證9C購01,----,----,----,----,0
2020-11-20,711680,鈊象麥證01購01,0.93,0.82,0.97,0.82,13
2020-11-20,711681,大江國泰02購01,----,----,----,----,0
2020-11-20,711682,合晶國泰02購01,0.87,0.84,0.87,0.83,9
2020-11-20,711683,大江群益9C購03,----,----,----,----,0
2020-11-20,711684,群聯群益01購01,----,----,----,----,0
2020-11-20,711685,精測群益01購02,1.32,1.37,1.37,1.32,2
2020-11-20,711686,網家群益9C購01,----,----,----,----,0
2020-11-20,711687,鈊象富邦01購01,----,----,----,----,0
2020-11-20,711688,原相凱基02購01,2.38,2.31,2.38,2.26,6
2020-11-20,711689,神盾凱基02購01,0.71,0.78,0.78,0.70,42
2020-11-20,711690,精測凱基02購01,2.06,2.02,2.07,2.02,4
2020-11-20,711691,精華凱基9C購01,----,----,----,----,0
2020-11-20,711692,環球晶凱基02購01,----,----,----,----,0
2020-11-20,711693,穩懋凱基02購01,----,----,----,----,0
2020-11-20,711694,譜瑞凱基01購01,1.32,1.32,1.32,1.32,1
2020-11-20,711695,鈊象凱基02購01,1.77,1.52,1.82,1.49,51
2020-11-20,711696,中美晶國票01購01,2.20,2.20,2.20,2.20,1
2020-11-20,711697,晶焱國票01購01,0.80,0.79,0.90,0.79,8
2020-11-20,711698,穩懋麥證9C購01,----,----,----,----,0
2020-11-20,711699,大江統一01購02,----,----,----,----,0
2020-11-20,711700,中美晶統一02購01,----,----,----,----,0
2020-11-20,711701,元太統一03購01,0.33,0.31,0.33,0.30,3
2020-11-20,711702,合晶統一02購01,0.43,0.43,0.43,0.43,1
2020-11-20,711703,旺矽統一02購01,1.25,1.27,1.30,1.25,12
2020-11-20,711704,新普統一01購01,----,----,----,----,0
2020-11-20,711705,晟德統一9C購01,0.23,0.23,0.23,0.23,1
2020-11-20,711706,邦特中信9C購01,----,----,----,----,0
2020-11-20,711707,大江永豐9C購01,----,----,----,----,0
2020-11-20,711708,宏捷科永豐9C購02,0.55,0.55,0.55,0.55,1
2020-11-20,711709,皇田永豐9C購01,----,----,----,----,0
2020-11-20,711710,業強永豐9C購01,----,----,----,----,0
2020-11-20,711711,精華永豐9C購01,----,----,----,----,0
2020-11-20,711712,緯軟永豐9C購01,----,----,----,----,0
2020-11-20,711713,晟德永豐9C購01,----,----,----,----,0
2020-11-20,711714,鈊象永豐9C購03,----,----,----,----,0
2020-11-20,711715,M31元大01購01,1.77,1.80,2.10,1.77,38
2020-11-20,711716,六角元大9C購01,----,----,----,----,0
2020-11-20,711717,旺矽元大01購01,----,----,----,----,0
2020-11-20,711718,金居元大9C購03,1.64,1.67,1.67,1.64,2
2020-11-20,711719,茂達元大9C購01,----,----,----,----,0
2020-11-20,711720,神準元大9C購01,----,----,----,----,0
2020-11-20,711721,博智元大01購01,----,----,----,----,0
2020-11-20,711722,新鉅科元大9C購01,----,----,----,----,0
2020-11-20,711723,緯軟元大9C購01,----,----,----,----,0
2020-11-20,711724,環球晶元大9C購05,----,----,----,----,0
2020-11-20,711725,環球晶元大9C購06,----,----,----,----,0
2020-11-20,711726,聯亞元富9C購01,----,----,----,----,0
2020-11-20,711727,威剛兆豐01購01,0.67,0.66,0.70,0.66,18
2020-11-20,711728,雙鴻兆豐01購01,----,----,----,----,0
2020-11-20,711729,晟德兆豐01購01,0.41,0.41,0.41,0.41,1
2020-11-20,711730,鈺太兆豐01購01,1.24,1.24,1.24,1.24,1
2020-11-20,711731,精測台新9C購01,----,----,----,----,0
2020-11-20,711732,博智國泰02購01,----,----,----,----,0
2020-11-20,711733,璟德國泰02購01,2.07,1.96,2.09,1.96,4
2020-11-20,711734,雙鴻國泰02購01,----,----,----,----,0
2020-11-20,711735,晟德國泰02購02,0.33,0.35,0.35,0.33,11
2020-11-20,711736,環球晶中信03購01,1.18,1.17,1.19,1.17,3
2020-11-20,711737,台半永豐9C購01,0.10,0.10,0.10,0.10,2
2020-11-20,711738,宜鼎永豐9C購01,----,----,----,----,0
2020-11-20,711739,欣銓永豐9C購01,----,----,----,----,0
2020-11-20,711740,金可永豐9C購01,----,----,----,----,0
2020-11-20,711741,精測永豐9C購01,----,----,----,----,0
2020-11-20,711742,元太元大9C購03,0.64,0.60,0.64,0.59,4
2020-11-20,711743,台燿元大9C購02,----,----,----,----,0
2020-11-20,711744,邦特元大9C購01,0.31,0.31,0.31,0.31,1
2020-11-20,711745,新普元大01購01,1.02,1.08,1.08,1.02,2
2020-11-20,711746,穩懋元大9C購06,----,----,----,----,0
2020-11-20,711747,大江群益01購01,----,----,----,----,0
2020-11-20,711748,欣銓群益01購01,1.16,1.16,1.16,1.16,2
2020-11-20,711749,雍智群益9C購01,----,----,----,----,0
2020-11-20,711750,精測群益01購03,----,----,----,----,0
2020-11-20,711751,廣明群益9C購01,----,----,----,----,0
2020-11-20,711752,緯軟群益9C購01,----,----,----,----,0
2020-11-20,711753,璟德群益9C購01,1.49,1.34,1.49,1.34,3
2020-11-20,711754,環球晶群益01購01,----,----,----,----,0
2020-11-20,711755,M31國票01購01,0.54,0.61,0.69,0.54,13
2020-11-20,711756,金可國票01購01,----,----,----,----,0
2020-11-20,711757,精華國票01購01,----,----,----,----,0
2020-11-20,711758,璟德國票01購01,1.36,1.39,1.47,1.36,3
2020-11-20,711759,雙鴻國票02購01,----,----,----,----,0
2020-11-20,711760,璟德兆豐9C購01,1.65,1.58,1.65,1.58,2
2020-11-20,711761,宏捷科元富9C購04,1.96,1.57,1.96,1.57,4
2020-11-20,711762,邦特元富03購01,----,----,----,----,0
2020-11-20,711763,優群富邦01購01,----,----,----,----,0
2020-11-20,711764,大江凱基02購01,0.11,0.10,0.11,0.10,2
2020-11-20,711765,中美晶凱基02購01,----,----,----,----,0
2020-11-20,711766,精測凱基02購02,1.30,1.30,1.30,1.30,1
2020-11-20,711767,晟德凱基02購01,0.66,0.66,0.66,0.66,2
2020-11-20,711768,中美晶統一01購01,1.35,1.34,1.37,1.34,4
2020-11-20,711769,合晶統一01購01,----,----,----,----,0
2020-11-20,711770,威剛統一01購01,----,----,----,----,0
2020-11-20,711771,皇田統一01購01,0.43,0.43,0.43,0.43,1
2020-11-20,711772,緯軟統一01購02,----,----,----,----,0
2020-11-20,711773,建榮麥證9C購01,----,----,----,----,0
2020-11-20,711774,原相麥證9C購01,----,----,----,----,0
2020-11-20,711775,晟德富邦9C購01,----,----,----,----,0
2020-11-20,711776,M31元大01購02,0.97,1.00,1.04,0.94,7
2020-11-20,711777,六角元大9C購02,----,----,----,----,0
2020-11-20,711778,信驊元大01購01,1.18,1.16,1.18,1.16,2
2020-11-20,711779,信驊元大9C購03,----,----,----,----,0
2020-11-20,711780,璟德元大9C購01,1.37,1.14,1.41,1.12,11
2020-11-20,711781,環球晶元大9C購07,----,----,----,----,0
2020-11-20,711782,聯亞元大01購01,0.43,0.44,0.44,0.43,5
2020-11-20,711783,譜瑞元大01購01,----,----,----,----,0
2020-11-20,711784,譜瑞元大9C購01,----,----,----,----,0
2020-11-20,711785,鈊象元大9C購09,1.19,1.08,1.26,1.08,16
2020-11-20,711786,信驊富邦01購01,----,----,----,----,0
2020-11-20,711787,久元群益01購01,----,----,----,----,0
2020-11-20,711788,元太群益01購01,0.28,0.28,0.28,0.28,2
2020-11-20,711789,台半群益9C購01,1.04,0.89,1.04,0.89,2
2020-11-20,711790,南光群益9C購01,----,----,----,----,0
2020-11-20,711791,智擎群益9C購01,----,----,----,----,0
2020-11-20,711792,新普群益02購01,----,----,----,----,0
2020-11-20,711793,聖暉群益9C購01,----,----,----,----,0
2020-11-20,711794,環球晶群益01購02,----,----,----,----,0
2020-11-20,711795,環球晶群益01購03,----,----,----,----,0
2020-11-20,711796,譜瑞群益9C購01,----,----,----,----,0
2020-11-20,711797,晟德群益9C購01,0.16,0.16,0.16,0.16,1
2020-11-20,711798,鈊象群益9C購04,2.37,2.62,2.62,2.37,9
2020-11-20,711799,台燿凱基01購01,----,----,----,----,0
2020-11-20,711800,邦特凱基01購01,0.66,0.66,0.66,0.66,2
2020-11-20,711801,璟德凱基01購01,3.08,2.84,3.09,2.79,17
2020-11-20,711802,M31統一9C購02,----,----,----,----,0
2020-11-20,711803,大江統一01購03,----,----,----,----,0
2020-11-20,711804,六角統一01購01,----,----,----,----,0
2020-11-20,711805,台半統一01購01,0.72,0.70,0.78,0.70,27
2020-11-20,711806,邦特統一01購02,----,----,----,----,0
2020-11-20,711807,金可統一01購01,----,----,----,----,0
2020-11-20,711808,智擎統一9C購02,----,----,----,----,0
2020-11-20,711809,璟德統一01購01,0.90,0.92,0.92,0.89,5
2020-11-20,711810,晟德中信9C購01,----,----,----,----,0
2020-11-20,711811,金居元富9C購01,----,----,----,----,0
2020-11-20,711812,璟德元富9C購01,1.62,1.52,1.62,1.52,2
2020-11-20,711813,環球晶兆豐9C購02,----,----,----,----,0
2020-11-20,711814,信驊麥證9C購01,----,----,----,----,0
2020-11-20,711815,精測國泰01購01,1.52,1.59,1.59,1.51,5
2020-11-20,711816,環球晶國泰02購01,1.86,1.85,1.89,1.85,4
2020-11-20,711817,力旺群益01購01,2.12,2.13,2.24,2.12,3
2020-11-20,711818,中美晶群益9C購01,0.67,0.67,0.67,0.67,1
2020-11-20,711819,六角群益9C購01,----,----,----,----,0
2020-11-20,711820,旺矽群益9C購01,3.13,3.13,3.13,3.13,1
2020-11-20,711821,茂達群益01購01,----,----,----,----,0
2020-11-20,711822,緯軟群益01購01,----,----,----,----,0
2020-11-20,711823,鈺太群益01購01,----,----,----,----,0
2020-11-20,711824,頎邦群益01購01,0.29,0.29,0.29,0.29,1
2020-11-20,711825,中美晶元大9C購01,1.50,1.50,1.50,1.50,1
2020-11-20,711826,中美晶元大9C購02,----,----,----,----,0
2020-11-20,711827,太醫元大01購01,----,----,----,----,0
2020-11-20,711828,原相元大02購01,----,----,----,----,0
2020-11-20,711829,精測元大01購01,1.81,1.76,1.85,1.76,11
2020-11-20,711830,精測元大9C購06,----,----,----,----,0
2020-11-20,711831,優群元大9C購02,0.39,0.28,0.39,0.28,2
2020-11-20,711832,鈊象元大01購01,1.49,1.33,1.56,1.31,16
2020-11-20,711833,中美晶國票01購02,----,----,----,----,0
2020-11-20,711834,胡連國票01購01,0.74,0.69,0.75,0.68,9
2020-11-20,711835,智擎國票01購02,----,----,----,----,0
2020-11-20,711836,環球晶國票01購01,----,----,----,----,0
2020-11-20,711837,大學光永豐9C購01,2.26,2.26,2.26,2.26,1
2020-11-20,711838,威剛永豐9C購02,----,----,----,----,0
2020-11-20,711839,茂達永豐9C購01,----,----,----,----,0
2020-11-20,711840,原相永豐9C購02,----,----,----,----,0
2020-11-20,711841,環球晶永豐9C購03,----,----,----,----,0
2020-11-20,711842,大江元富9C購01,----,----,----,----,0
2020-11-20,711843,群聯元富9C購03,----,----,----,----,0
2020-11-20,711844,雙鴻元富9C購01,----,----,----,----,0
2020-11-20,711845,譜瑞元富9C購02,----,----,----,----,0
2020-11-20,711846,鈊象元富9C購01,----,----,----,----,0
2020-11-20,711847,力旺兆豐9C購01,----,----,----,----,0
2020-11-20,711848,穩懋兆豐01購01,0.72,0.72,0.72,0.68,7
2020-11-20,711849,穩懋兆豐9C購02,0.73,0.73,0.73,0.73,1
2020-11-20,711850,雙鴻統一02購01,----,----,----,----,0
2020-11-20,711851,大學光凱基02購01,5.90,5.70,5.90,5.70,3
2020-11-20,711852,中美晶凱基01購01,----,----,----,----,0
2020-11-20,711853,金居凱基02購01,0.92,0.95,1.02,0.92,14
2020-11-20,711854,信驊凱基01購01,----,----,----,----,0
2020-11-20,711855,緯軟凱基02購01,0.37,0.37,0.37,0.37,1
2020-11-20,711856,緯軟凱基9C購01,----,----,----,----,0
2020-11-20,711857,環球晶凱基01購01,1.73,1.74,1.74,1.73,2
2020-11-20,711858,環球晶凱基01購02,----,----,----,----,0
2020-11-20,711859,譜瑞凱基9C購01,----,----,----,----,0
2020-11-20,711860,頎邦凱基03購01,----,----,----,----,0
2020-11-20,711861,力旺國泰02購01,2.36,2.29,2.37,2.23,12
2020-11-20,711862,威剛國泰02購01,0.80,0.76,0.82,0.76,7
2020-11-20,711863,雍智國泰03購01,1.44,1.36,1.44,1.36,5
2020-11-20,711864,中美晶中信06購01,----,----,----,----,0
2020-11-20,711865,中美晶中信06購02,1.20,1.23,1.23,1.20,4
2020-11-20,711866,穩懋中信06購01,1.64,1.64,1.64,1.64,1
2020-11-20,711867,穩懋中信06購02,----,----,----,----,0
2020-11-20,711868,大學光永豐01購01,2.90,2.90,2.90,2.90,1
2020-11-20,711869,原相永豐01購01,----,----,----,----,0
2020-11-20,711870,群聯永豐9C購01,----,----,----,----,0
2020-11-20,711871,雙美永豐9C購02,----,----,----,----,0
2020-11-20,711872,凡甲群益9C購01,----,----,----,----,0
2020-11-20,711873,邦特群益9C購01,----,----,----,----,0
2020-11-20,711874,金居群益02購01,0.90,0.90,0.90,0.90,1
2020-11-20,711875,晶焱群益01購01,----,----,----,----,0
2020-11-20,711876,聯亞群益9C購01,----,----,----,----,0
2020-11-20,711877,大江元大01購01,0.12,0.12,0.12,0.12,1
2020-11-20,711878,中美晶元大01購01,----,----,----,----,0
2020-11-20,711879,中美晶元大9C購03,----,----,----,----,0
2020-11-20,711880,邦特元大9C購02,----,----,----,----,0
2020-11-20,711881,信驊元大9C購04,----,----,----,----,0
2020-11-20,711882,信驊元大9C購05,----,----,----,----,0
2020-11-20,711883,群聯元大9C購02,----,----,----,----,0
2020-11-20,711884,網家元大9C購01,----,----,----,----,0
2020-11-20,711885,雙鴻元大01購01,----,----,----,----,0
2020-11-20,711886,鈺太元大9C購02,----,----,----,----,0
2020-11-20,711887,太醫國票01購01,----,----,----,----,0
2020-11-20,711888,信驊國票01購01,----,----,----,----,0
2020-11-20,711889,鈊象國票01購02,0.92,0.73,1.00,0.73,8
2020-11-20,711890,力旺凱基01購02,3.92,3.72,4.10,3.72,15
2020-11-20,711891,力旺凱基9C購01,1.39,1.41,1.57,1.39,11
2020-11-20,711892,元太凱基02購01,0.69,0.64,0.69,0.63,5
2020-11-20,711893,合晶凱基01購01,0.85,0.78,0.85,0.78,10
2020-11-20,711894,穩懋凱基9C購03,1.28,1.28,1.28,1.28,1
2020-11-20,711895,大江麥證9C購01,----,----,----,----,0
2020-11-20,711896,凡甲統一02購01,----,----,----,----,0
2020-11-20,711897,大學光統一9C購01,----,----,----,----,0
2020-11-20,711898,中美晶統一02購02,0.65,0.65,0.65,0.65,1
2020-11-20,711899,元太統一9C購03,0.78,0.74,0.78,0.74,4
2020-11-20,711900,欣銓統一9C購01,0.70,0.72,0.72,0.70,4
2020-11-20,711901,茂達統一01購01,----,----,----,----,0
2020-11-20,711902,緯軟統一02購01,----,----,----,----,0
2020-11-20,711903,優群統一01購01,----,----,----,----,0
2020-11-20,711904,環球晶統一01購02,0.61,0.57,0.61,0.57,3
2020-11-20,711905,環球晶統一02購01,0.95,0.94,0.97,0.94,9
2020-11-20,711906,穩懋統一01購04,0.84,0.84,0.84,0.81,10
2020-11-20,711907,凡甲元富9C購01,----,----,----,----,0
2020-11-20,711908,雍智元富9C購01,----,----,----,----,0
2020-11-20,711909,鈊象元富06購01,1.37,1.29,1.41,1.29,15
2020-11-20,711910,大學光兆豐01購01,----,----,----,----,0
2020-11-20,711911,原相兆豐01購01,----,----,----,----,0
2020-11-20,711912,聯亞兆豐9C購01,----,----,----,----,0
2020-11-20,711913,力旺元大9C購01,----,----,----,----,0
2020-11-20,711914,力旺元大9C購02,----,----,----,----,0
2020-11-20,711915,凡甲元大9C購03,----,----,----,----,0
2020-11-20,711916,弘塑元大01購01,----,----,----,----,0
2020-11-20,711917,宜特元大9C購02,----,----,----,----,0
2020-11-20,711918,信驊元大9C購06,----,----,----,----,0
2020-11-20,711919,碩禾元大01購01,----,----,----,----,0
2020-11-20,711920,精測元大9C購07,----,----,----,----,0
2020-11-20,711921,網家元大9C購02,----,----,----,----,0
2020-11-20,711922,環球晶元大9C購08,1.15,1.15,1.15,1.15,1
2020-11-20,711923,雙鴻元大01購02,----,----,----,----,0
2020-11-20,711924,穩懋元大01購01,1.45,1.45,1.46,1.41,13
2020-11-20,711925,穩懋元大9C購07,0.73,0.74,0.74,0.67,5
2020-11-20,711926,穩懋元大9C購08,1.39,1.40,1.40,1.36,8
2020-11-20,711927,譜瑞元大01購02,----,----,----,----,0
2020-11-20,711928,中美晶台新9C購01,----,----,----,----,0
2020-11-20,711929,宏捷科台新9C購01,----,----,----,----,0
2020-11-20,711930,櫃200第一9C購01,----,----,----,----,0
2020-11-20,711931,雙鴻第一9C購01,1.46,1.42,1.46,1.42,2
2020-11-20,711932,神盾中信03購01,0.23,0.27,0.27,0.23,7
2020-11-20,711933,六角永豐9C購01,----,----,----,----,0
2020-11-20,711934,智擎永豐9C購01,----,----,----,----,0
2020-11-20,711935,力旺統一01購01,1.56,1.55,1.65,1.55,7
2020-11-20,711936,中美晶統一02購03,0.78,0.78,0.78,0.78,1
2020-11-20,711937,六角統一02購02,0.17,0.18,0.18,0.17,2
2020-11-20,711938,威剛統一01購02,----,----,----,----,0
2020-11-20,711939,原相統一9C購02,0.46,0.43,0.46,0.43,3
2020-11-20,711940,精測統一9C購02,0.62,0.62,0.62,0.58,4
2020-11-20,711941,網家統一02購01,0.06,0.06,0.06,0.06,16
2020-11-20,711942,優群統一01購02,0.57,0.53,0.57,0.53,11
2020-11-20,711943,頎邦統一01購01,0.35,0.36,0.36,0.35,4
2020-11-20,711944,六角凱基9C購01,----,----,----,----,0
2020-11-20,711945,金居凱基01購01,----,----,----,----,0
2020-11-20,711946,威剛凱基02購01,0.59,0.59,0.59,0.59,3
2020-11-20,711947,群聯凱基02購01,1.35,1.38,1.38,1.34,11
2020-11-20,711948,精測凱基01購02,----,----,----,----,0
2020-11-20,711949,穩懋凱基9C購04,----,----,----,----,0
2020-11-20,711950,新鉅科國泰02購01,0.56,0.57,0.65,0.54,11
2020-11-20,711951,中美晶群益9C購02,----,----,----,----,0
2020-11-20,711952,博智群益9C購01,----,----,----,----,0
2020-11-20,711953,精測群益01購04,1.35,1.35,1.35,1.35,2
2020-11-20,711954,優群群益01購01,0.38,0.39,0.39,0.38,3
2020-11-20,711955,雙鴻群益02購01,2.72,2.72,2.72,2.72,1
2020-11-20,711956,信驊富邦01購02,0.16,0.16,0.16,0.16,1
2020-11-20,711957,原相富邦03購01,0.91,0.91,0.91,0.91,4
2020-11-20,711958,雙鴻富邦01購01,----,----,----,----,0
2020-11-20,711959,久元國票01購01,----,----,----,----,0
2020-11-20,711960,六角國票9C購01,----,----,----,----,0
2020-11-20,711961,威剛國票01購01,0.99,0.99,0.99,0.99,1
2020-11-20,711962,網家國票01購02,----,----,----,----,0
2020-11-20,711963,緯軟國票01購01,----,----,----,----,0
2020-11-20,711964,穩懋國票01購04,----,----,----,----,0
2020-11-20,711965,鈺太國票01購01,----,----,----,----,0
2020-11-20,711966,雙鴻麥證9C購01,----,----,----,----,0
2020-11-20,711967,M31元富03購01,1.06,1.08,1.18,1.01,11
2020-11-20,711968,M31元富9C購01,----,----,----,----,0
2020-11-20,711969,新鉅科元富9C購01,0.10,0.10,0.10,0.10,2
2020-11-20,711970,精測元富03購01,1.37,1.34,1.37,1.34,2
2020-11-20,711971,精測元富9C購02,----,----,----,----,0
2020-11-20,711972,雙鴻兆豐01購02,----,----,----,----,0
2020-11-20,711973,大田群益9C購01,----,----,----,----,0
2020-11-20,711974,宇峻群益01購01,----,----,----,----,0
2020-11-20,711975,宏捷科群益9C購01,1.79,1.08,1.79,1.08,20
2020-11-20,711976,信驊群益9C購02,----,----,----,----,0
2020-11-20,711977,威剛群益02購01,0.37,0.39,0.39,0.37,4
2020-11-20,711978,雙美群益01購01,----,----,----,----,0
2020-11-20,711979,力旺元大9C購03,1.08,1.11,1.20,1.08,8
2020-11-20,711980,中美晶元大9C購04,----,----,----,----,0
2020-11-20,711981,中美晶元大9C購05,----,----,----,----,0
2020-11-20,711982,台燿元大9C購03,----,----,----,----,0
2020-11-20,711983,邦特元大9C購03,0.14,0.14,0.14,0.14,1
2020-11-20,711984,東洋元大01購01,0.42,0.43,0.43,0.42,3
2020-11-20,711985,原相元大02購02,1.91,1.82,1.97,1.82,8
2020-11-20,711986,新鉅科元大9C購02,----,----,----,----,0
2020-11-20,711987,精測元大01購02,----,----,----,----,0
2020-11-20,711988,環球晶元大9C購09,0.40,0.40,0.40,0.40,1
2020-11-20,711989,環球晶元大9C購10,----,----,----,----,0
2020-11-20,711990,雙鴻元大01購03,----,----,----,----,0
2020-11-20,711991,穩懋元大01購02,1.21,1.21,1.22,1.17,8
2020-11-20,711992,譜瑞元大01購03,0.89,0.90,0.94,0.89,4
2020-11-20,711993,鈊象元大01購02,1.01,0.84,1.06,0.84,16
2020-11-20,711994,鈊象元大9C購10,0.84,0.78,0.84,0.78,4
2020-11-20,711995,金可中信9C購01,----,----,----,----,0
2020-11-20,711996,群聯第一9C購01,----,----,----,----,0
2020-11-20,711997,力旺永豐9C購02,0.49,0.49,0.49,0.49,1
2020-11-20,711998,宏捷科永豐9C購03,0.98,0.98,0.98,0.98,1
2020-11-20,711999,原相永豐9C購04,----,----,----,----,0
2020-11-20,712000,雍智永豐9C購01,0.83,0.69,0.85,0.69,5
2020-11-20,712001,弘塑國票01購01,----,----,----,----,0
2020-11-20,712002,信驊國票01購02,----,----,----,----,0
2020-11-20,712003,原相國票01購01,1.14,1.03,1.14,1.03,9
2020-11-20,712004,優群國票01購01,----,----,----,----,0
2020-11-20,712005,譜瑞國票01購01,----,----,----,----,0
2020-11-20,712006,力旺元富9C購02,2.08,2.08,2.08,2.08,1
2020-11-20,712007,信驊元富03購02,----,----,----,----,0
2020-11-20,712008,環球晶元富9C購01,1.45,1.45,1.45,1.45,1
2020-11-20,712009,大江兆豐01購01,----,----,----,----,0
2020-11-20,712010,原相兆豐01購02,----,----,----,----,0
2020-11-20,712011,博智兆豐01購01,----,----,----,----,0
2020-11-20,712012,凡甲麥證01購01,----,----,----,----,0
2020-11-20,712013,力旺統一01購02,0.86,0.86,0.86,0.86,1
2020-11-20,712014,元太統一02購01,0.70,0.61,0.70,0.60,15
2020-11-20,712015,信驊統一02購02,----,----,----,----,0
2020-11-20,712016,威剛統一01購03,----,----,----,----,0
2020-11-20,712017,胡連統一02購01,0.79,0.79,0.79,0.74,20
2020-11-20,712018,原相統一02購01,----,----,----,----,0
2020-11-20,712019,神盾統一01購01,----,----,----,----,0
2020-11-20,712020,穩懋統一02購02,0.77,0.74,0.77,0.74,7
2020-11-20,712021,譜瑞統一02購03,----,----,----,----,0
2020-11-20,712022,信驊凱基9C購01,----,----,----,----,0
2020-11-20,712023,晶焱凱基9C購01,0.97,0.94,0.98,0.91,12
2020-11-20,712024,華研凱基9C購01,----,----,----,----,0
2020-11-20,712025,網家凱基02購02,0.17,0.17,0.17,0.17,1
2020-11-20,712026,鈊象凱基02購02,3.35,2.98,3.45,2.93,76
2020-11-20,712027,力旺元大9C購04,----,----,----,----,0
2020-11-20,712028,欣銓元大9C購01,----,----,----,----,0
2020-11-20,712029,胡連元大9C購01,1.15,1.17,1.17,1.11,9
2020-11-20,712030,茂達元大9C購02,0.85,0.85,0.85,0.85,1
2020-11-20,712031,璟德元大9C購02,1.62,1.55,1.82,1.55,17
2020-11-20,712032,璟德元大9C購03,----,----,----,----,0
2020-11-20,712033,穩懋元大9C購09,1.07,1.07,1.07,1.00,10
2020-11-20,712034,穩懋元大9C購10,----,----,----,----,0
2020-11-20,712035,穩懋元大9C購11,1.17,1.17,1.17,1.10,7
2020-11-20,712036,大田永豐9C購01,4.32,4.98,4.98,4.31,4
2020-11-20,712037,晶焱永豐9C購02,1.00,1.05,1.06,1.00,10
2020-11-20,712038,中美晶凱基9C購03,----,----,----,----,0
2020-11-20,712039,太醫凱基02購01,----,----,----,----,0
2020-11-20,712040,東洋凱基02購01,0.72,0.74,0.74,0.72,2
